game,team,side,inning,half,run_diff,pid,pitches,endurance,toast,budget_remaining,budget_pct,max_budget,home_team,away_team,home_score,away_score
2025-04-24,away,away,4,top,0,p-away-23,80,99,5.0,103.2,0.6,183.2,home,away,2,0
2025-04-24,away,away,4,top,0,p-away-23,86,99,8.0,97.2,0.5,183.2,home,away,2,0
2025-04-25,home,home,1,bottom,0,p-home-24,0,82,0.0,151.7,1.0,151.7,home,away,0,6
2025-04-25,home,home,1,bottom,0,p-home-24,4,82,-2.0,147.7,1.0,151.7,home,away,0,6
2025-04-25,home,home,1,bottom,0,p-home-24,8,82,-5.0,143.7,0.9,151.7,home,away,0,6
2025-04-25,home,home,1,bottom,0,p-home-24,15,82,-6.0,136.7,0.9,151.7,home,away,0,6
2025-04-25,home,home,1,bottom,0,p-home-24,21,82,-5.0,130.7,0.9,151.7,home,away,0,6
2025-04-25,home,home,1,bottom,0,p-home-24,27,82,-4.0,124.7,0.8,151.7,home,away,0,6
2025-04-25,away,away,1,top,0,p-away-24,0,98,0.0,181.3,1.0,181.3,home,away,0,6
2025-04-25,away,away,1,top,0,p-away-24,5,98,1.0,176.3,1.0,181.3,home,away,0,6
2025-04-25,away,away,1,top,0,p-away-24,8,98,-1.0,173.3,1.0,181.3,home,away,0,6
2025-04-25,away,away,1,top,0,p-away-24,15,98,2.0,166.3,0.9,181.3,home,away,0,6
2025-04-25,away,away,1,top,0,p-away-24,19,98,0.0,162.3,0.9,181.3,home,away,0,6
2025-04-25,home,home,2,bottom,0,p-home-24,33,82,-1.0,118.7,0.8,151.7,home,away,0,6
2025-04-25,home,home,2,bottom,0,p-home-24,38,82,0.0,113.7,0.7,151.7,home,away,0,6
2025-04-25,home,home,2,bottom,0,p-home-24,42,82,1.0,109.7,0.7,151.7,home,away,0,6
2025-04-25,home,home,2,bottom,0,p-home-24,46,82,-1.0,105.7,0.7,151.7,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,23,98,1.0,158.3,0.9,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,30,98,0.0,151.3,0.8,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,34,98,1.0,147.3,0.8,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,41,98,-1.0,140.3,0.8,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,50,98,-2.0,131.3,0.7,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,58,98,1.0,123.3,0.7,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,62,98,-1.0,119.3,0.7,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,65,98,-1.0,116.3,0.6,181.3,home,away,0,6
2025-04-25,away,away,2,top,0,p-away-24,70,98,-1.0,111.3,0.6,181.3,home,away,0,6
2025-04-25,home,home,3,bottom,0,p-home-24,51,82,0.0,100.7,0.7,151.7,home,away,0,6
2025-04-25,home,home,3,bottom,0,p-home-24,59,82,3.0,92.7,0.6,151.7,home,away,0,6
2025-04-25,home,home,3,bottom,0,p-home-24,66,82,1.0,85.7,0.6,151.7,home,away,0,6
2025-04-25,home,home,3,bottom,0,p-home-24,72,82,2.0,79.7,0.5,151.7,home,away,0,6
2025-04-25,home,home,3,bottom,0,p-home-24,80,82,1.0,71.7,0.5,151.7,home,away,0,6
2025-04-25,away,away,3,top,0,p-away-24,74,98,0.0,107.3,0.6,181.3,home,away,0,6
2025-04-25,away,away,3,top,0,p-away-24,77,98,1.0,104.3,0.6,181.3,home,away,0,6
2025-04-26,home,home,1,bottom,0,p-home-25,0,82,0.0,151.7,1.0,151.7,home,away,6,2
2025-04-26,home,home,1,bottom,0,p-home-25,5,82,-2.0,146.7,1.0,151.7,home,away,6,2
2025-04-26,home,home,1,bottom,0,p-home-25,10,82,-2.0,141.7,0.9,151.7,home,away,6,2
2025-04-26,home,home,1,bottom,0,p-home-25,18,82,1.0,133.7,0.9,151.7,home,away,6,2
2025-04-26,home,home,1,bottom,1,p-home-25,24,82,-5.0,127.7,0.8,151.7,home,away,6,2
2025-04-26,home,home,1,bottom,1,p-home-25,29,82,-4.0,122.7,0.8,151.7,home,away,6,2
2025-04-26,away,away,1,top,-1,p-away-25,0,99,2.0,183.2,1.0,183.2,home,away,6,2
2025-04-26,away,away,1,top,-1,p-away-25,5,99,3.0,178.2,1.0,183.2,home,away,6,2
2025-04-26,away,away,1,top,-1,p-away-25,11,99,3.0,172.2,0.9,183.2,home,away,6,2
2025-04-26,away,away,1,top,-1,p-away-25,20,99,6.0,163.2,0.9,183.2,home,away,6,2
2025-04-26,away,away,1,top,0,p-away-25,25,99,0.0,158.2,0.9,183.2,home,away,6,2
2025-04-26,away,away,1,top,0,p-away-25,29,99,0.0,154.2,0.8,183.2,home,away,6,2
2025-04-26,away,away,1,top,0,p-away-25,34,99,-2.0,149.2,0.8,183.2,home,away,6,2
2025-04-26,away,away,1,top,0,p-away-25,40,99,-5.0,143.2,0.8,183.2,home,away,6,2
2025-04-26,away,away,1,top,0,p-away-25,46,99,-5.0,137.2,0.7,183.2,home,away,6,2
2025-04-26,away,away,1,top,1,p-away-25,53,99,-10.0,130.2,0.7,183.2,home,away,6,2
2025-04-26,away,away,1,top,1,p-away-25,61,99,-12.0,122.2,0.7,183.2,home,away,6,2
2025-04-26,away,away,1,top,1,p-away-25,69,99,-15.0,114.2,0.6,183.2,home,away,6,2
2025-04-26,home,home,2,bottom,-1,p-home-25,38,82,3.0,113.7,0.7,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,-1,p-home-25,42,82,3.0,109.7,0.7,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,-1,p-home-25,50,82,2.0,101.7,0.7,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,-1,p-home-25,55,82,3.0,96.7,0.6,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,-1,p-home-25,62,82,2.0,89.7,0.6,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,0,p-home-25,68,82,-4.0,83.7,0.6,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,0,p-home-25,72,82,-7.0,79.7,0.5,151.7,home,away,6,2
2025-04-26,home,home,2,bottom,0,p-home-25,77,82,-6.0,74.7,0.5,151.7,home,away,6,2
2025-04-26,away,away,2,top,0,p-away-25,74,99,-12.0,109.2,0.6,183.2,home,away,6,2
2025-04-26,away,away,2,top,0,p-away-25,78,99,-14.0,105.2,0.6,183.2,home,away,6,2
2025-04-26,away,away,2,top,0,p-away-25,82,99,-17.0,101.2,0.6,183.2,home,away,6,2
2025-04-26,away,away,2,top,0,p-away-25,91,99,-18.0,92.2,0.5,183.2,home,away,6,2
2025-04-27,home,home,1,bottom,0,p-home-26,0,99,0.0,183.2,1.0,183.2,home,away,2,0
2025-04-27,home,home,1,bottom,0,p-home-26,3,99,3.0,180.2,1.0,183.2,home,away,2,0
2025-04-27,home,home,1,bottom,0,p-home-26,6,99,6.0,177.2,1.0,183.2,home,away,2,0
2025-04-27,home,home,1,bottom,0,p-home-26,10,99,4.0,173.2,0.9,183.2,home,away,2,0
2025-04-27,home,home,1,bottom,0,p-home-26,13,99,1.0,170.2,0.9,183.2,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,0,94,0.0,173.9,1.0,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,8,94,-1.0,165.9,1.0,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,14,94,-3.0,159.9,0.9,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,19,94,-3.0,154.9,0.9,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,24,94,-3.0,149.9,0.9,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,28,94,-5.0,145.9,0.8,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,36,94,-5.0,137.9,0.8,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,43,94,-5.0,130.9,0.8,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,49,94,-4.0,124.9,0.7,173.9,home,away,2,0
2025-04-27,away,away,1,top,0,p-away-26,54,94,-6.0,119.9,0.7,173.9,home,away,2,0
2025-04-27,away,away,1,top,1,p-away-26,62,94,-11.0,111.9,0.6,173.9,home,away,2,0
2025-04-27,away,away,1,top,1,p-away-26,66,94,-10.0,107.9,0.6,173.9,home,away,2,0
2025-04-27,home,home,2,bottom,-1,p-home-26,18,99,4.0,165.2,0.9,183.2,home,away,2,0
2025-04-27,home,home,2,bottom,-1,p-home-26,24,99,7.0,159.2,0.9,183.2,home,away,2,0
2025-04-27,home,home,2,bottom,-1,p-home-26,28,99,5.0,155.2,0.8,183.2,home,away,2,0
2025-04-27,home,home,2,bottom,-1,p-home-26,35,99,2.0,148.2,0.8,183.2,home,away,2,0
2025-04-27,home,home,2,bottom,-1,p-home-26,38,99,3.0,145.2,0.8,183.2,home,away,2,0
2025-04-27,away,away,2,top,1,p-away-26,70,94,-9.0,103.9,0.6,173.9,home,away,2,0
2025-04-27,away,away,2,top,1,p-away-26,78,94,-10.0,95.9,0.6,173.9,home,away,2,0
2025-04-27,away,away,2,top,1,p-away-26,86,94,-11.0,87.9,0.5,173.9,home,away,2,0
2025-04-27,home,home,3,bottom,-1,p-home-26,44,99,4.0,139.2,0.8,183.2,home,away,2,0
2025-04-27,home,home,3,bottom,-1,p-home-26,49,99,4.0,134.2,0.7,183.2,home,away,2,0
2025-04-27,home,home,3,bottom,-1,p-home-26,54,99,5.0,129.2,0.7,183.2,home,away,2,0
2025-04-27,home,home,3,bottom,-1,p-home-26,58,99,6.0,125.2,0.7,183.2,home,away,2,0
2025-04-27,home,home,4,bottom,-1,p-home-26,62,99,10.0,121.2,0.7,183.2,home,away,2,0
2025-04-27,home,home,4,bottom,-1,p-home-26,67,99,10.0,116.2,0.6,183.2,home,away,2,0
2025-04-27,home,home,4,bottom,-1,p-home-26,73,99,11.0,110.2,0.6,183.2,home,away,2,0
2025-04-27,home,home,4,bottom,-1,p-home-26,81,99,14.0,102.2,0.6,183.2,home,away,2,0
2025-04-27,home,home,5,bottom,-2,p-home-26,89,99,22.0,94.2,0.5,183.2,home,away,2,0
2025-04-28,home,home,1,bottom,0,p-home-27,0,86,0.0,159.1,1.0,159.1,home,away,6,10
2025-04-28,home,home,1,bottom,0,p-home-27,4,86,1.0,155.1,1.0,159.1,home,away,6,10
2025-04-28,home,home,1,bottom,0,p-home-27,12,86,4.0,147.1,0.9,159.1,home,away,6,10
2025-04-28,away,away,1,top,0,p-away-27,0,74,0.0,136.9,1.0,136.9,home,away,6,10
2025-04-28,away,away,1,top,0,p-away-27,9,74,3.0,127.9,0.9,136.9,home,away,6,10
2025-04-28,away,away,1,top,0,p-away-27,13,74,4.0,123.9,0.9,136.9,home,away,6,10
2025-04-28,away,away,1,top,0,p-away-27,18,74,4.0,118.9,0.9,136.9,home,away,6,10
2025-04-28,away,away,1,top,0,p-away-27,24,74,4.0,112.9,0.8,136.9,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,20,86,10.0,139.1,0.9,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,24,86,10.0,135.1,0.8,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,27,86,8.0,132.1,0.8,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,31,86,9.0,128.1,0.8,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,35,86,9.0,124.1,0.8,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,38,86,9.0,121.1,0.8,159.1,home,away,6,10
2025-04-28,home,home,2,bottom,0,p-home-27,43,86,10.0,116.1,0.7,159.1,home,away,6,10
2025-04-28,away,away,2,top,0,p-away-27,31,74,10.0,105.9,0.8,136.9,home,away,6,10
2025-04-28,away,away,2,top,0,p-away-27,36,74,11.0,100.9,0.7,136.9,home,away,6,10
2025-04-28,away,away,2,top,0,p-away-27,40,74,9.0,96.9,0.7,136.9,home,away,6,10
2025-04-28,away,away,2,top,0,p-away-27,48,74,12.0,88.9,0.6,136.9,home,away,6,10
2025-04-28,away,away,2,top,0,p-away-27,53,74,10.0,83.9,0.6,136.9,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,48,86,11.0,111.1,0.7,159.1,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,51,86,12.0,108.1,0.7,159.1,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,55,86,13.0,104.1,0.7,159.1,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,59,86,11.0,100.1,0.6,159.1,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,63,86,8.0,96.1,0.6,159.1,home,away,6,10
2025-04-28,home,home,3,bottom,0,p-home-27,72,86,5.0,87.1,0.5,159.1,home,away,6,10
2025-04-28,away,away,3,top,0,p-away-27,56,74,11.0,80.9,0.6,136.9,home,away,6,10
2025-04-28,away,away,3,top,0,p-away-27,61,74,9.0,75.9,0.6,136.9,home,away,6,10
2025-04-28,away,away,3,top,0,p-away-27,65,74,6.0,71.9,0.5,136.9,home,away,6,10
2025-04-28,away,away,3,top,0,p-away-27,72,74,5.0,64.9,0.5,136.9,home,away,6,10
2025-04-29,home,home,1,bottom,0,p-home-28,0,85,0.0,157.2,1.0,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,0,p-home-28,5,85,0.0,152.2,1.0,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,0,p-home-28,14,85,-2.0,143.2,0.9,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,0,p-home-28,18,85,-1.0,139.2,0.9,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,0,p-home-28,23,85,-1.0,134.2,0.9,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,1,p-home-28,27,85,-7.0,130.2,0.8,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,2,p-home-28,33,85,-14.0,124.2,0.8,157.2,home,away,6,10
2025-04-29,home,home,1,bottom,2,p-home-28,39,85,-13.0,118.2,0.8,157.2,home,away,6,10
2025-04-29,away,away,1,top,-2,p-away-28,0,81,4.0,149.8,1.0,149.8,home,away,6,10
2025-04-29,away,away,1,top,-2,p-away-28,4,81,4.0,145.8,1.0,149.8,home,away,6,10
2025-04-29,away,away,1,top,-2,p-away-28,9,81,5.0,140.8,0.9,149.8,home,away,6,10
2025-04-29,away,away,1,top,-2,p-away-28,16,81,3.0,133.8,0.9,149.8,home,away,6,10
2025-04-29,away,away,1,top,-2,p-away-28,21,81,4.0,128.8,0.9,149.8,home,away,6,10
2025-04-29,home,home,2,bottom,2,p-home-28,43,85,-12.0,114.2,0.7,157.2,home,away,6,10
2025-04-29,home,home,2,bottom,2,p-home-28,48,85,-11.0,109.2,0.7,157.2,home,away,6,10
2025-04-29,home,home,2,bottom,2,p-home-28,52,85,-10.0,105.2,0.7,157.2,home,away,6,10
2025-04-29,home,home,2,bottom,2,p-home-28,57,85,-12.0,100.2,0.6,157.2,home,away,6,10
2025-04-29,away,away,2,top,-2,p-away-28,25,81,5.0,124.8,0.8,149.8,home,away,6,10
2025-04-29,away,away,2,top,-2,p-away-28,30,81,6.0,119.8,0.8,149.8,home,away,6,10
2025-04-29,away,away,2,top,-2,p-away-28,33,81,7.0,116.8,0.8,149.8,home,away,6,10
2025-04-29,away,away,2,top,-2,p-away-28,37,81,7.0,112.8,0.8,149.8,home,away,6,10
2025-04-29,home,home,3,bottom,2,p-home-28,63,85,-9.0,94.2,0.6,157.2,home,away,6,10
2025-04-29,home,home,3,bottom,2,p-home-28,66,85,-6.0,91.2,0.6,157.2,home,away,6,10
2025-04-29,home,home,3,bottom,2,p-home-28,72,85,-6.0,85.2,0.5,157.2,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,42,81,13.0,107.8,0.7,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,46,81,14.0,103.8,0.7,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,54,81,13.0,95.8,0.6,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,58,81,13.0,91.8,0.6,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,62,81,14.0,87.8,0.6,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,67,81,12.0,82.8,0.6,149.8,home,away,6,10
2025-04-29,away,away,3,top,-3,p-away-28,72,81,9.0,77.8,0.5,149.8,home,away,6,10
2025-04-30,home,home,1,bottom,0,p-home-29,0,84,0.0,155.4,1.0,155.4,home,away,2,5
2025-04-30,home,home,1,bottom,0,p-home-29,7,84,-1.0,148.4,1.0,155.4,home,away,2,5
2025-04-30,home,home,1,bottom,0,p-home-29,12,84,0.0,143.4,0.9,155.4,home,away,2,5
2025-04-30,home,home,1,bottom,0,p-home-29,15,84,1.0,140.4,0.9,155.4,home,away,2,5
2025-04-30,home,home,1,bottom,0,p-home-29,20,84,-1.0,135.4,0.9,155.4,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,0,89,0.0,164.7,1.0,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,8,89,3.0,156.7,1.0,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,15,89,2.0,149.7,0.9,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,20,89,0.0,144.7,0.9,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,24,89,1.0,140.7,0.9,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,29,89,1.0,135.7,0.8,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,34,89,1.0,130.7,0.8,164.7,home,away,2,5
2025-04-30,away,away,1,top,0,p-away-29,39,89,-1.0,125.7,0.8,164.7,home,away,2,5
2025-04-30,home,home,2,bottom,0,p-home-29,26,84,0.0,129.4,0.8,155.4,home,away,2,5
2025-04-30,home,home,2,bottom,0,p-home-29,29,84,-2.0,126.4,0.8,155.4,home,away,2,5
2025-04-30,home,home,2,bottom,0,p-home-29,38,84,1.0,117.4,0.8,155.4,home,away,2,5
2025-04-30,home,home,2,bottom,0,p-home-29,42,84,-1.0,113.4,0.7,155.4,home,away,2,5
2025-04-30,home,home,2,bottom,0,p-home-29,46,84,0.0,109.4,0.7,155.4,home,away,2,5
2025-04-30,away,away,2,top,0,p-away-29,47,89,2.0,117.7,0.7,164.7,home,away,2,5
2025-04-30,away,away,2,top,0,p-away-29,52,89,2.0,112.7,0.7,164.7,home,away,2,5
2025-04-30,away,away,2,top,0,p-away-29,56,89,3.0,108.7,0.7,164.7,home,away,2,5
2025-04-30,away,away,2,top,0,p-away-29,61,89,4.0,103.7,0.6,164.7,home,away,2,5
2025-04-30,home,home,3,bottom,0,p-home-29,54,84,3.0,101.4,0.7,155.4,home,away,2,5
2025-04-30,home,home,3,bottom,0,p-home-29,58,84,4.0,97.4,0.6,155.4,home,away,2,5
2025-04-30,home,home,3,bottom,0,p-home-29,62,84,2.0,93.4,0.6,155.4,home,away,2,5
2025-04-30,home,home,3,bottom,0,p-home-29,65,84,-1.0,90.4,0.6,155.4,home,away,2,5
2025-04-30,home,home,3,bottom,0,p-home-29,68,84,0.0,87.4,0.6,155.4,home,away,2,5
2025-04-30,away,away,3,top,0,p-away-29,65,89,8.0,99.7,0.6,164.7,home,away,2,5
2025-04-30,away,away,3,top,0,p-away-29,72,89,6.0,92.7,0.6,164.7,home,away,2,5
2025-04-30,away,away,3,top,0,p-away-29,76,89,7.0,88.7,0.5,164.7,home,away,2,5
2025-04-30,home,home,4,bottom,0,p-home-29,71,84,1.0,84.4,0.5,155.4,home,away,2,5
2025-04-01,home,home,1,bottom,0,p-home-30,0,95,0.0,175.8,1.0,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,0,p-home-30,8,95,-1.0,167.8,1.0,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,0,p-home-30,12,95,-3.0,163.8,0.9,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,0,p-home-30,17,95,-2.0,158.8,0.9,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,0,p-home-30,25,95,-3.0,150.8,0.9,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,0,p-home-30,30,95,-2.0,145.8,0.8,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,1,p-home-30,36,95,-7.0,139.8,0.8,175.8,home,away,5,4
2025-04-01,home,home,1,bottom,1,p-home-30,41,95,-7.0,134.8,0.8,175.8,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,0,70,2.0,129.5,1.0,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,4,70,2.0,125.5,1.0,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,9,70,3.0,120.5,0.9,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,14,70,1.0,115.5,0.9,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,22,70,0.0,107.5,0.8,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,28,70,0.0,101.5,0.8,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,36,70,3.0,93.5,0.7,129.5,home,away,5,4
2025-04-01,away,away,1,top,-1,p-away-30,43,70,3.0,86.5,0.7,129.5,home,away,5,4
2025-04-01,away,away,1,top,0,p-away-30,49,70,-1.0,80.5,0.6,129.5,home,away,5,4
2025-04-01,away,away,1,top,0,p-away-30,54,70,-1.0,75.5,0.6,129.5,home,away,5,4
2025-04-01,away,away,1,top,0,p-away-30,61,70,-3.0,68.5,0.5,129.5,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,45,95,-4.0,130.8,0.7,175.8,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,49,95,-6.0,126.8,0.7,175.8,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,52,95,-5.0,123.8,0.7,175.8,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,56,95,-4.0,119.8,0.7,175.8,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,62,95,-6.0,113.8,0.6,175.8,home,away,5,4
2025-04-01,home,home,2,bottom,0,p-home-30,67,95,-9.0,108.8,0.6,175.8,home,away,5,4
2025-04-01,away,away,2,top,0,p-away-30,66,70,-2.0,63.5,0.5,129.5,home,away,5,4
2025-04-01,away,away,2,top,0,p-away-30,72,70,-4.0,57.5,0.4,129.5,home,away,5,4
2025-04-01,home,home,3,bottom,-2,p-home-30,72,95,-4.0,103.8,0.6,175.8,home,away,5,4
2025-04-01,home,home,3,bottom,-2,p-home-30,76,95,-3.0,99.8,0.6,175.8,home,away,5,4
2025-04-01,home,home,3,bottom,-2,p-home-30,85,95,0.0,90.8,0.5,175.8,home,away,5,4
2025-04-02,home,home,1,bottom,0,p-home-31,0,73,0.0,135.1,1.0,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,7,73,1.0,128.1,0.9,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,11,73,1.0,124.1,0.9,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,16,73,-1.0,119.1,0.9,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,20,73,0.0,115.1,0.9,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,26,73,-2.0,109.1,0.8,135.1,home,away,9,3
2025-04-02,home,home,1,bottom,0,p-home-31,33,73,-2.0,102.1,0.8,135.1,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,0,99,0.0,183.2,1.0,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,4,99,0.0,179.2,1.0,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,8,99,1.0,175.2,1.0,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,15,99,1.0,168.2,0.9,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,20,99,-1.0,163.2,0.9,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,24,99,-4.0,159.2,0.9,183.2,home,away,9,3
2025-04-02,away,away,1,top,0,p-away-31,32,99,-1.0,151.2,0.8,183.2,home,away,9,3
2025-04-02,away,away,1,top,1,p-away-31,37,99,-5.0,146.2,0.8,183.2,home,away,9,3
2025-04-02,away,away,1,top,1,p-away-31,42,99,-5.0,141.2,0.8,183.2,home,away,9,3
2025-04-02,away,away,1,top,1,p-away-31,46,99,-7.0,137.2,0.7,183.2,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,38,73,1.0,97.1,0.7,135.1,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,43,73,2.0,92.1,0.7,135.1,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,48,73,3.0,87.1,0.6,135.1,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,52,73,1.0,83.1,0.6,135.1,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,58,73,-2.0,77.1,0.6,135.1,home,away,9,3
2025-04-02,home,home,2,bottom,-1,p-home-31,62,73,-5.0,73.1,0.5,135.1,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,50,99,-6.0,133.2,0.7,183.2,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,55,99,-5.0,128.2,0.7,183.2,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,58,99,-7.0,125.2,0.7,183.2,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,62,99,-7.0,121.2,0.7,183.2,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,68,99,-9.0,115.2,0.6,183.2,home,away,9,3
2025-04-02,away,away,2,top,1,p-away-31,72,99,-12.0,111.2,0.6,183.2,home,away,9,3
2025-04-02,away,away,2,top,2,p-away-31,79,99,-17.0,104.2,0.6,183.2,home,away,9,3
2025-04-02,home,home,3,bottom,-2,p-home-31,66,73,-2.0,69.1,0.5,135.1,home,away,9,3
2025-04-03,home,home,1,bottom,0,p-home-32,0,99,0.0,183.2,1.0,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,0,p-home-32,4,99,0.0,179.2,1.0,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,0,p-home-32,8,99,1.0,175.2,1.0,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,0,p-home-32,12,99,-1.0,171.2,0.9,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,0,p-home-32,16,99,0.0,167.2,0.9,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,1,p-home-32,20,99,-6.0,163.2,0.9,183.2,home,away,5,4
2025-04-03,home,home,1,bottom,2,p-home-32,25,99,-10.0,158.2,0.9,183.2,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,0,78,4.0,144.3,1.0,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,9,78,3.0,135.3,0.9,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,12,78,1.0,132.3,0.9,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,16,78,-2.0,128.3,0.9,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,22,78,1.0,122.3,0.8,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,26,78,2.0,118.3,0.8,144.3,home,away,5,4
2025-04-03,away,away,1,top,-2,p-away-32,30,78,0.0,114.3,0.8,144.3,home,away,5,4
